"","x"
"7720",-1000
"7721",0
"7722",0
"7723",0
"7724",0
"7725",0
"7726",0
"7727",0
"7728",0
"7729",0
"7730",0
"7731",0
"7732",0
"7733",0
"7734",0
"7735",0
"7736",0
"7737",-1000
"7738",-1000
"7739",-1000
"7740",-1000
"7741",-1000
"7742",0
"7743",-1000
"7744",-1000
"7745",0
"7746",0
"7747",-1000
"7748",0
"7749",0
"7750",0
"7751",-1000
"7752",0
"7753",0
"7754",0
"7755",0
"7756",-1000
"7757",-1000
"7758",0
"7759",0
"7760",-1000
"7761",0
"7762",0
"7763",0
"7764",-1000
"7765",0
"7766",0
"7767",-1000
"7768",-1000
"7769",0
"7770",-1000
"7771",-1000
"7772",0
"7773",0
"7774",-1000
"7775",-1000
"7776",-1000
"7777",-1000
"7778",-1000
"7779",0
"7780",-1000
"7781",-1000
"7782",-1000
"7783",-1000
"7784",-1000
"7785",-1000
"7786",-1000
"7787",-1000
"7788",0
"7789",-1000
"7790",0
"7791",0
"7792",0
"7793",0
"7794",0
"7795",0
"7796",0
"7797",0
"7798",-1000
"7799",0
"7800",-1000
"7801",0
"7802",-1000
"7803",-1000
"7804",-1000
"7805",-1000
"7806",0
"7807",0
"7808",0
"7809",-1000
"7810",-1000
"7811",-1000
"7812",0
"7813",0
"7814",0
"7815",-1000
"7816",0
"7817",-1000
"7818",-1000
"7819",-1000
"7820",0
"7821",0
"7822",-1000
"7823",-1000
"7824",0
"7825",0
"7826",0
"7827",-1000
"7828",-1000
"7829",0
"7830",0
"7831",0
"7832",-1000
"7833",-1000
"7834",0
"7835",0
"7836",-1000
"7837",0
"7838",0
"7839",0
"7840",-1000
"7841",0
"7842",0
"7843",0
"7844",0
"7845",0
"7846",0
"7847",0
"7848",0
"7849",-1000
"7850",0
"7851",0
"7852",0
"7853",0
"7854",-1000
"7855",-1000
"7856",-1000
"7857",-1000
"7858",-1000
"7859",-1000
"7860",-1000
"7861",-1000
"7862",0
"7863",-1000
"7864",-1000
"7865",0
"7866",0
"7867",-1000
"7868",0
"7869",0
"7870",0
"7871",-1000
"7872",0
"7873",-1000
"7874",0
"7875",-1000
"7876",-1000
"7877",0
"7878",0
"7879",0
"7880",-1000
"7881",0
"7882",-1000
"7883",0
"7884",0
"7885",0
"7886",-1000
"7887",0
"7888",0
"7889",0
"7890",0
"7891",0
"7892",0
"7893",0
"7894",0
"7895",-1000
"7896",0
"7897",-1000
"7898",0
"7899",0
"7900",-1000
"7901",0
"7902",-1000
"7903",0
"7904",-1000
"7905",0
"7906",-1000
"7907",0
"7908",0
"7909",0
"7910",-1000
"7911",-1000
"7912",-1000
"7913",-1000
"7914",0
"7915",-1000
"7916",-1000
"7917",0
"7918",0
"7919",0
"7920",-1000
"7921",-1000
"7922",-1000
"7923",0
"7924",0
"7925",0
"7926",0
"7927",-1000
"7928",-1000
"7929",0
"7930",-1000
"7931",-1000
"7932",0
"7933",0
"7934",0
"7935",0
"7936",0
"7937",0
"7938",-1000
"7939",-1000
"7940",0
"7941",0
"7942",0
"7943",-1000
"7944",0
"7945",0
"7946",0
"7947",-1000
"7948",0
"7949",-1000
"7950",0
"7951",0
"7952",0
"7953",-1000
"7954",0
"7955",-1000
"7956",0
"7957",-1000
"7958",0
"7959",0
"7960",0
"7961",-1000
"7962",0
"7963",0
"7964",0
"7965",0
"7966",-1000
"7967",-1000
"7968",-1000
"7969",0
"7970",-1000
"7971",-1000
"7972",0
"7973",-1000
"7974",0
"7975",0
"7976",0
"7977",-1000
"7978",-1000
"7979",-1000
"7980",-1000
"7981",0
"7982",0
"7983",-1000
"7984",0
"7985",-1000
"7986",0
"7987",-1000
"7988",0
"7989",-1000
"7990",-1000
"7991",0
"7992",0
"7993",0
"7994",0
"7995",-1000
"7996",0
"7997",0
"7998",0
"7999",-1000
"8000",0
"8001",0
"8002",-1000
"8003",0
"8004",0
"8005",-1000
"8006",-1000
"8007",-1000
"8008",-1000
"8009",-1000
"8010",-1000
"8011",0
"8012",0
"8013",-1000
"8014",-1000
"8015",0
"8016",-1000
"8017",-1000
"8018",-1000
"8019",-1000
"8020",-1000
"8021",0
"8022",-1000
"8023",-1000
"8024",0
"8025",0
"8026",0
"8027",0
"8028",0
"8029",0
"8030",0
"8031",0
"8032",0
"8033",0
"8034",0
"8035",-1000
"8036",0
"8037",-1000
"8038",-1000
"8039",-1000
"8040",0
"8041",-1000
"8042",0
"8043",0
"8044",0
"8045",0
"8046",0
"8047",-1000
"8048",0
"8049",0
"8050",0
"8051",0
"8052",0
"8053",0
"8054",0
"8055",0
"8056",0
"8057",0
"8058",-1000
"8059",0
"8060",0
"8061",0
"8062",-1000
"8063",-1000
"8064",-1000
"8065",-1000
"8066",-1000
"8067",-1000
"8068",-1000
"8069",0
"8070",0
"8071",-1000
"8072",-1000
"8073",0
"8074",-1000
"8075",-1000
"8076",-1000
"8077",-1000
"8078",0
"8079",0
"8080",-1000
"8081",0
"8082",0
"8083",-1000
"8084",-1000
"8085",0
"8086",-1000
"8087",-1000
"8088",0
"8089",-1000
"8090",-1000
"8091",0
"8092",0
"8093",-1000
"8094",0
"8095",-1000
"8096",-1000
"8097",-1000
"8098",0
"8099",-1000
"8100",-1000
"8101",-1000
"8102",0
"8103",-1000
"8104",0
"8105",-1000
"8106",-1000
"8107",-1000
"8108",0
"8109",0
"8110",0
"8111",-1000
"8112",-1000
"8113",-1000
"8114",-1000
"8115",-1000
"8116",-1000
"8117",-1000
"8118",-1000
"8119",0
"8120",-1000
"8121",-1000
"8122",-1000
"8123",-1000
"8124",0
"8125",0
"8126",-1000
"8127",-1000
"8128",0
"8129",-1000
"8130",-1000
"8131",-1000
"8132",-1000
"8133",-1000
"8134",0
"8135",-1000
"8136",-1000
"8137",-1000
"8138",-1000
"8139",-1000
"8140",-1000
"8141",-1000
"8142",-1000
"8143",-1000
"8144",-1000
"8145",0
"8146",0
"8147",-1000
"8148",-1000
"8149",-1000
"8150",-1000
"8151",0
"8152",0
"8153",-1000
"8154",0
"8155",-1000
"8156",-1000
"8157",-1000
"8158",-1000
"8159",-1000
"8160",-1000
"8161",0
"8162",-1000
"8163",0
"8164",-1000
"8165",0
"8166",-1000
"8167",-1000
"8168",-1000
"8169",-1000
"8170",0
"8171",0
"8172",0
"8173",-1000
"8174",-1000
"8175",-1000
"8176",-1000
"8177",-1000
"8178",-1000
"8179",0
"8180",-1000
"8181",-1000
"8182",-1000
"8183",-1000
"8184",-1000
"8185",-1000
"8186",-1000
"8187",-1000
"8188",-1000
"8189",-1000
"8190",0
"8191",-1000
"8192",0
"8193",-1000
"8194",-1000
"8195",0
"8196",0
"8197",-1000
"8198",-1000
"8199",0
"8200",0
"8201",0
"8202",0
"8203",0
"8204",0
"8205",-1000
"8206",0
"8207",-1000
"8208",0
"8209",0
"8210",-1000
"8211",-1000
"8212",0
"8213",0
"8214",-1000
"8215",-1000
"8216",-1000
"8217",-1000
"8218",-1000
"8219",-1000
"8220",-1000
"8221",0
"8222",-1000
"8223",-1000
"8224",0
"8225",-1000
"8226",-1000
"8227",-1000
"8228",-1000
"8229",-1000
"8230",-1000
"8231",-1000
"8232",-1000
"8233",-1000
"8234",-1000
"8235",-1000
"8236",-1000
"8237",-1000
"8238",-1000
"8239",-1000
"8240",-1000
"8241",-1000
"8242",-1000
"8243",-1000
"8244",-1000
"8245",-1000
"8246",-1000
"8247",-1000
"8248",-1000
"8249",-1000
"8250",-1000
"8251",-1000
"8252",0
"8253",0
"8254",-1000
"8255",-1000
"8256",-1000
"8257",0
"8258",-1000
"8259",-1000
"8260",-1000
"8261",0
"8262",-1000
"8263",0
"8264",-1000
"8265",-1000
"8266",-1000
"8267",-1000
"8268",-1000
"8269",-1000
"8270",-1000
"8271",-1000
"8272",-1000
"8273",-1000
"8274",-1000
"8275",-1000
"8276",-1000
"8277",0
"8278",-1000
"8279",-1000
"8280",-1000
"8281",-1000
"8282",-1000
"8283",-1000
"8284",-1000
"8285",-1000
"8286",-1000
"8287",-1000
"8288",-1000
"8289",-1000
"8290",-1000
"8291",-1000
"8292",-1000
"8293",0
"8294",0
"8295",-1000
"8296",0
"8297",-1000
"8298",0
"8299",-1000
"8300",-1000
"8301",-1000
"8302",0
"8303",0
"8304",-1000
"8305",-1000
"8306",-1000
"8307",0
"8308",-1000
"8309",0
"8310",0
"8311",-1000
"8312",0
"8313",0
"8314",-1000
"8315",-1000
"8316",0
"8317",-1000
"8318",-1000
"8319",-1000
"8320",0
"8321",0
"8322",0
"8323",0
"8324",0
"8325",0
"8326",-1000
"8327",-1000
"8328",0
"8329",-1000
"8330",-1000
"8331",-1000
"8332",0
"8333",-1000
"8334",-1000
"8335",0
"8336",-1000
"8337",-1000
"8338",0
"8339",-1000
"8340",0
"8341",0
"8342",0
"8343",-1000
"8344",0
"8345",0
"8346",-1000
"8347",-1000
"8348",0
"8349",-1000
"8350",-1000
"8351",0
"8352",0
"8353",0
"8354",-1000
"8355",0
"8356",-1000
"8357",0
"8358",0
"8359",-1000
"8360",-1000
"8361",-1000
"8362",-1000
"8363",0
"8364",0
"8365",0
"8366",0
"8367",-1000
"8368",0
"8369",0
"8370",-1000
"8371",0
"8372",-1000
"8373",-1000
"8374",-1000
"8375",0
"8376",0
"8377",0
"8378",0
"8379",0
"8380",0
"8381",0
"8382",0
"8383",0
"8384",0
"8385",0
"8386",0
"8387",-1000
"8388",-1000
"8389",0
"8390",0
"8391",-1000
"8392",-1000
"8393",-1000
"8394",-1000
"8395",0
"8396",0
"8397",0
"8398",0
"8399",0
"8400",0
"8401",-1000
"8402",-1000
"8403",-1000
"8404",0
"8405",-1000
"8406",0
"8407",0
"8408",0
"8409",0
"8410",0
"8411",0
"8412",0
"8413",0
"8414",0
"8415",0
"8416",0
"8417",0
"8418",0
"8419",0
"8420",0
"8421",0
"8422",0
"8423",0
"8424",0
"8425",0
"8426",0
"8427",0
"8428",0
"8429",-1000
"8430",-1000
"8431",-1000
"8432",-1000
"8433",-1000
"8434",0
"8435",0
"8436",0
"8437",0
"8438",0
"8439",0
"8440",0
"8441",-1000
"8442",0
"8443",0
"8444",0
"8445",0
"8446",0
"8447",-1000
"8448",-1000
"8449",-1000
"8450",0
"8451",-1000
"8452",-1000
"8453",0
"8454",0
"8455",0
"8456",0
"8457",-1000
"8458",-1000
"8459",0
"8460",0
"8461",-1000
"8462",0
"8463",0
"8464",-1000
"8465",-1000
"8466",-1000
"8467",0
"8468",-1000
"8469",0
"8470",-1000
"8471",-1000
"8472",-1000
"8473",-1000
"8474",-1000
"8475",0
"8476",-1000
"8477",-1000
"8478",-1000
"8479",-1000
"8480",0
"8481",0
"8482",0
"8483",0
"8484",0
"8485",0
"8486",-1000
"8487",0
"8488",0
"8489",-1000
"8490",-1000
"8491",-1000
"8492",0
"8493",-1000
"8494",0
"8495",0
"8496",-1000
"8497",0
"8498",0
"8499",-1000
"8500",-1000
"8501",-1000
"8502",-1000
"8503",0
"8504",0
"8505",-1000
"8506",0
"8507",0
"8508",0
"8509",0
"8510",0
"8511",0
"8512",0
"8513",0
"8514",0
"8515",0
"8516",0
"8517",-1000
"8518",0
"8519",0
"8520",-1000
"8521",-1000
"8522",0
"8523",-1000
"8524",-1000
"8525",0
"8526",-1000
"8527",-1000
"8528",-1000
"8529",-1000
"8530",0
"8531",0
"8532",0
"8533",0
"8534",0
"8535",0
"8536",0
"8537",0
"8538",0
"8539",-1000
"8540",0
"8541",-1000
"8542",0
"8543",-1000
"8544",0
"8545",-1000
"8546",0
"8547",-1000
"8548",-1000
"8549",-1000
"8550",-1000
"8551",-1000
"8552",0
"8553",-1000
"8554",0
"8555",0
"8556",0
"8557",0
"8558",-1000
"8559",0
"8560",0
"8561",-1000
"8562",0
"8563",0
"8564",-1000
"8565",-1000
"8566",-1000
"8567",0
"8568",0
"8569",0
"8570",-1000
"8571",-1000
"8572",-1000
"8573",-1000
"8574",0
"8575",0
"8576",0
"8577",0
"8578",0
"8579",0
"8580",0
"8581",0
"8582",-1000
"8583",0
"8584",0
"8585",0
"8586",-1000
"8587",0
"8588",0
"8589",0
"8590",-1000
"8591",0
"8592",-1000
"8593",-1000
"8594",0
"8595",0
"8596",0
"8597",0
"8598",0
"8599",0
"8600",0
"8601",0
"8602",-1000
"8603",-1000
"8604",-1000
"8605",0
"8606",-1000
"8607",0
"8608",0
"8609",-1000
"8610",0
"8611",0
"8612",0
"8613",0
"8614",0
"8615",-1000
"8616",-1000
"8617",0
"8618",0
"8619",0
"8620",0
"8621",-1000
"8622",-1000
"8623",-1000
"8624",-1000
"8625",0
"8626",-1000
"8627",0
"8628",0
"8629",0
"8630",-1000
"8631",-1000
"8632",-1000
"8633",-1000
"8634",-1000
"8635",-1000
"8636",-1000
"8637",-1000
"8638",-1000
"8639",-1000
"8640",-1000
"8641",-1000
"8642",-1000
"8643",0
"8644",-1000
"8645",-1000
"8646",0
"8647",-1000
"8648",-1000
"8649",0
"8650",0
"8651",0
"8652",0
"8653",0
"8654",-1000
"8655",0
"8656",-1000
"8657",0
"8658",-1000
"8659",0
"8660",-1000
"8661",-1000
"8662",-1000
"8663",-1000
"8664",-1000
"8665",0
"8666",0
"8667",-1000
"8668",-1000
"8669",0
"8670",0
"8671",0
"8672",-1000
"8673",0
"8674",0
"8675",0
"8676",0
"8677",0
"8678",-1000
"8679",0
"8680",0
"8681",-1000
"8682",0
"8683",0
"8684",0
"8685",-1000
"8686",0
"8687",-1000
"8688",0
"8689",0
"8690",0
"8691",0
"8692",0
"8693",-1000
"8694",-1000
"8695",0
"8696",-1000
"8697",-1000
"8698",-1000
"8699",-1000
"8700",-1000
"8701",-1000
"8702",-1000
"8703",-1000
"8704",0
"8705",0
"8706",-1000
"8707",-1000
"8708",-1000
"8709",-1000
"8710",0
"8711",0
"8712",-1000
"8713",-1000
"8714",-1000
"8715",0
"8716",0
"8717",-1000
"8718",-1000
"8719",0
"8720",-1000
"8721",0
"8722",0
"8723",-1000
"8724",-1000
"8725",-1000
"8726",0
"8727",0
"8728",0
"8729",-1000
"8730",-1000
"8731",-1000
"8732",0
"8733",0
"8734",0
"8735",0
"8736",-1000
"8737",-1000
"8738",-1000
"8739",-1000
"8740",-1000
"8741",-1000
"8742",-1000
"8743",0
"8744",-1000
"8745",0
"8746",-1000
"8747",0
"8748",0
"8749",-1000
"8750",0
"8751",-1000
"8752",0
"8753",0
"8754",-1000
"8755",0
"8756",0
"8757",-1000
"8758",0
"8759",0
"8760",0
"8761",0
"8762",-1000
"8763",-1000
"8764",-1000
"8765",-1000
"8766",-1000
"8767",-1000
"8768",-1000
"8769",-1000
"8770",-1000
"8771",-1000
"8772",-1000
"8773",0
"8774",-1000
"8775",-1000
"8776",-1000
"8777",-1000
"8778",-1000
"8779",-1000
"8780",-1000
"8781",-1000
"8782",-1000
"8783",-1000
"8784",-1000
"8785",-1000
"8786",-1000
"8787",-1000
"8788",-1000
"8789",-1000
"8790",-1000
"8791",-1000
"8792",-1000
"8793",-1000
"8794",-1000
"8795",-1000
"8796",-1000
"8797",-1000
"8798",-1000
"8799",-1000
"8800",-1000
"8801",-1000
"8802",-1000
"8803",-1000
"8804",-1000
"8805",-1000
"8806",-1000
"8807",-1000
"8808",-1000
"8809",-1000
"8810",-1000
"8811",-1000
"8812",-1000
"8813",-1000
"8814",-1000
"8815",-1000
"8816",-1000
"8817",-1000
"8818",-1000
"8819",-1000
"8820",-1000
"8821",-1000
"8822",-1000
"8823",-1000
"8824",-1000
"8825",-1000
"8826",-1000
"8827",-1000
"8828",-1000
"8829",-1000
"8830",-1000
"8831",-1000
"8832",0
"8833",-1000
"8834",-1000
"8835",-1000
"8836",-1000
"8837",-1000
"8838",-1000
"8839",-1000
"8840",-1000
"8841",-1000
"8842",-1000
"8843",-1000
"8844",-1000
"8845",-1000
"8846",-1000
"8847",-1000
"8848",0
"8849",0
"8850",0
"8851",0
"8852",0
"8853",0
"8854",-1000
"8855",-1000
"8856",-1000
"8857",-1000
"8858",-1000
"8859",-1000
"8860",-1000
"8861",-1000
"8862",-1000
"8863",-1000
"8864",0
"8865",-1000
"8866",-1000
"8867",-1000
"8868",-1000
"8869",-1000
"8870",-1000
"8871",-1000
"8872",-1000
"8873",-1000
"8874",-1000
"8875",-1000
"8876",-1000
"8877",-1000
"8878",-1000
"8879",-1000
"8880",-1000
"8881",-1000
"8882",-1000
"8883",-1000
"8884",-1000
"8885",-1000
"8886",-1000
"8887",-1000
"8888",0
"8889",-1000
"8890",-1000
"8891",-1000
"8892",-1000
"8893",-1000
"8894",-1000
"8895",-1000
"8896",-1000
"8897",-1000
"8898",-1000
"8899",-1000
"8900",-1000
"8901",-1000
"8902",-1000
"8903",-1000
"8904",-1000
"8905",-1000
"8906",-1000
"8907",-1000
"8908",-1000
"8909",-1000
"8910",-1000
"8911",-1000
"8912",-1000
"8913",-1000
"8914",-1000
"8915",-1000
"8916",-1000
"8917",-1000
"8918",-1000
"8919",-1000
"8920",-1000
"8921",-1000
"8922",-1000
"8923",-1000
"8924",-1000
"8925",-1000
"8926",-1000
"8927",-1000
"8928",-1000
"8929",-1000
"8930",-1000
"8931",-1000
"8932",-1000
"8933",-1000
"8934",-1000
"8935",-1000
"8936",-1000
"8937",-1000
"8938",-1000
"8939",-1000
"8940",0
"8941",-1000
"8942",-1000
"8943",-1000
"8944",-1000
"8945",-1000
"8946",-1000
"8947",-1000
"8948",-1000
"8949",-1000
"8950",-1000
"8951",-1000
"8952",-1000
"8953",-1000
"8954",-1000
"8955",-1000
"8956",-1000
"8957",-1000
"8958",-1000
"8959",-1000
"8960",-1000
"8961",-1000
"8962",-1000
"8963",-1000
"8964",-1000
"8965",-1000
"8966",0
"8967",0
"8968",0
"8969",0
"8970",0
"8971",0
"8972",0
"8973",0
"8974",0
"8975",0
"8976",0
"8977",0
"8978",0
"8979",0
"8980",-1000
"8981",-1000
"8982",0
"8983",0
"8984",0
"8985",-1000
"8986",0
"8987",-1000
"8988",-1000
"8989",-1000
"8990",-1000
"8991",-1000
"8992",-1000
"8993",-1000
"8994",-1000
"8995",-1000
"8996",-1000
"8997",-1000
"8998",-1000
"8999",0
"9000",-1000
"9001",-1000
"9002",-1000
"9003",0
"9004",-1000
"9005",0
"9006",-1000
"9007",-1000
"9008",-1000
"9009",-1000
"9010",0
"9011",0
"9012",0
"9013",0
"9014",0
"9015",-1000
"9016",-1000
"9017",-1000
"9018",-1000
"9019",-1000
"9020",-1000
"9021",-1000
"9022",-1000
"9023",-1000
"9024",-1000
"9025",-1000
"9026",-1000
"9027",-1000
"9028",-1000
"9029",-1000
"9030",-1000
"9031",-1000
"9032",-1000
"9033",-1000
"9034",0
"9035",-1000
"9036",-1000
"9037",-1000
"9038",-1000
"9039",-1000
"9040",-1000
"9041",-1000
"9042",-1000
"9043",-1000
"9044",0
"9045",-1000
"9046",-1000
"9047",-1000
"9048",-1000
"9049",-1000
"9050",-1000
"9051",-1000
"9052",-1000
"9053",-1000
"9054",-1000
"9055",-1000
"9056",-1000
"9057",-1000
"9058",0
"9059",-1000
"9060",0
"9061",0
"9062",0
"9063",0
"9064",0
"9065",0
"9066",0
"9067",0
"9068",-1000
"9069",-1000
"9070",-1000
"9071",0
"9072",-1000
"9073",-1000
"9074",-1000
"9075",-1000
"9076",-1000
"9077",-1000
"9078",-1000
"9079",-1000
"9080",-1000
"9081",0
"9082",0
"9083",0
"9084",0
"9085",-1000
"9086",-1000
"9087",-1000
"9088",-1000
"9089",-1000
"9090",-1000
"9091",-1000
"9092",-1000
"9093",0
"9094",-1000
"9095",0
"9096",0
"9097",0
"9098",0
"9099",0
"9100",0
"9101",0
"9102",0
"9103",0
"9104",-1000
"9105",0
"9106",0
"9107",-1000
"9108",0
"9109",0
"9110",0
"9111",0
"9112",0
"9113",0
"9114",-1000
"9115",-1000
"9116",-1000
"9117",-1000
"9118",-1000
"9119",-1000
"9120",0
"9121",-1000
"9122",0
"9123",0
"9124",0
"9125",0
"9126",0
"9127",0
"9128",0
"9129",-1000
"9130",-1000
"9131",0
"9132",-1000
"9133",-1000
"9134",0
"9135",0
"9136",-1000
"9137",-1000
"9138",-1000
"9139",-1000
"9140",-1000
"9141",-1000
"9142",-1000
"9143",-1000
"9144",-1000
"9145",0
"9146",0
"9147",0
"9148",0
"9149",0
"9150",0
"9151",0
"9152",-1000
"9153",0
"9154",-1000
"9155",-1000
"9156",-1000
"9157",-1000
"9158",-1000
"9159",0
"9160",-1000
"9161",0
"9162",0
"9163",0
"9164",0
"9165",0
"9166",0
"9167",0
"9168",0
"9169",0
"9170",0
"9171",0
"9172",-1000
"9173",-1000
"9174",-1000
"9175",-1000
"9176",0
"9177",0
"9178",-1000
"9179",-1000
"9180",-1000
"9181",0
"9182",-1000
"9183",0
"9184",-1000
"9185",-1000
"9186",0
"9187",0
"9188",-1000
"9189",0
"9190",0
"9191",0
"9192",0
"9193",0
"9194",0
"9195",0
"9196",0
"9197",0
"9198",0
"9199",0
"9200",0
"9201",0
"9202",0
"9203",0
"9204",0
"9205",0
"9206",0
"9207",0
"9208",0
"9209",0
"9210",-1000
"9211",0
"9212",0
"9213",0
"9214",0
"9215",0
"9216",0
"9217",0
"9218",-1000
"9219",-1000
"9220",0
"9221",0
"9222",0
"9223",0
"9224",0
"9225",0
"9226",-1000
"9227",0
"9228",0
"9229",-1000
"9230",-1000
"9231",-1000
"9232",-1000
"9233",-1000
"9234",-1000
"9235",-1000
"9236",-1000
"9237",-1000
"9238",-1000
"9239",-1000
"9240",-1000
"9241",-1000
"9242",-1000
"9243",-1000
"9244",-1000
"9245",0
"9246",0
"9247",0
"9248",-1000
"9249",0
"9250",-1000
"9251",-1000
"9252",-1000
"9253",-1000
"9254",-1000
"9255",-1000
"9256",-1000
"9257",-1000
"9258",-1000
"9259",-1000
"9260",-1000
"9261",-1000
"9262",-1000
"9263",-1000
"9264",0
"9265",0
"9266",0
"9267",0
"9268",0
"9269",-1000
"9270",-1000
"9271",0
"9272",0
"9273",-1000
"9274",0
"9275",-1000
"9276",-1000
"9277",-1000
"9278",-1000
"9279",-1000
"9280",-1000
"9281",-1000
"9282",-1000
"9283",-1000
"9284",-1000
"9285",-1000
"9286",-1000
"9287",-1000
"9288",-1000
"9289",-1000
"9290",0
"9291",-1000
"9292",-1000
"9293",0
"9294",0
"9295",-1000
"9296",-1000
"9297",-1000
"9298",-1000
"9299",0
"9300",0
"9301",-1000
"9302",-1000
"9303",-1000
"9304",0
"9305",0
"9306",-1000
"9307",0
"9308",0
"9309",-1000
"9310",-1000
"9311",-1000
"9312",0
"9313",-1000
"9314",-1000
"9315",-1000
"9316",-1000
"9317",-1000
"9318",-1000
"9319",-1000
"9320",-1000
"9321",0
"9322",-1000
"9323",0
"9324",-1000
"9325",-1000
"9326",0
"9327",-1000
"9328",-1000
"9329",0
"9330",-1000
"9331",-1000
"9332",0
"9333",-1000
"9334",-1000
"9335",-1000
"9336",-1000
"9337",0
"9338",-1000
"9339",-1000
"9340",-1000
"9341",-1000
"9342",-1000
"9343",-1000
"9344",0
"9345",-1000
"9346",-1000
"9347",-1000
"9348",-1000
"9349",0
"9350",-1000
"9351",0
"9352",-1000
"9353",0
"9354",0
"9355",0
"9356",-1000
"9357",-1000
"9358",-1000
"9359",-1000
"9360",-1000
"9361",0
"9362",-1000
"9363",-1000
"9364",0
"9365",-1000
"9366",-1000
"9367",-1000
"9368",0
"9369",-1000
"9370",0
"9371",-1000
"9372",-1000
"9373",0
"9374",-1000
"9375",-1000
"9376",-1000
"9377",0
"9378",-1000
"9379",0
"9380",-1000
"9381",-1000
"9382",0
"9383",-1000
"9384",0
"9385",-1000
"9386",-1000
"9387",-1000
"9388",-1000
"9389",-1000
"9390",-1000
"9391",0
"9392",-1000
"9393",-1000
"9394",-1000
"9395",-1000
"9396",0
"9397",0
"9398",0
"9399",0
"9400",0
"9401",0
"9402",-1000
"9403",0
"9404",0
"9405",0
"9406",0
"9407",0
"9408",0
"9409",0
"9410",0
"9411",0
"9412",-1000
"9413",0
"9414",0
"9415",0
"9416",0
"9417",0
"9418",0
"9419",0
"9420",0
"9421",0
"9422",0
"9423",0
"9424",0
"9425",-1000
"9426",-1000
"9427",-1000
"9428",-1000
"9429",0
"9430",-1000
"9431",0
"9432",0
"9433",-1000
"9434",-1000
"9435",-1000
"9436",-1000
"9437",-1000
"9438",-1000
"9439",-1000
"9440",0
"9441",-1000
"9442",-1000
"9443",0
"9444",0
"9445",0
"9446",-1000
"9447",0
"9448",0
"9449",-1000
"9450",0
"9451",0
"9452",-1000
"9453",0
"9454",-1000
"9455",-1000
"9456",-1000
"9457",-1000
"9458",0
"9459",0
"9460",0
"9461",0
"9462",-1000
"9463",-1000
"9464",-1000
"9465",-1000
"9466",-1000
"9467",-1000
"9468",-1000
"9469",-1000
"9470",-1000
"9471",-1000
"9472",-1000
"9473",-1000
"9474",-1000
"9475",-1000
"9476",-1000
"9477",-1000
"9478",-1000
"9479",-1000
"9480",-1000
"9481",-1000
"9482",-1000
"9483",-1000
"9484",-1000
"9485",0
"9486",0
"9487",-1000
"9488",0
"9489",0
"9490",0
"9491",-1000
"9492",-1000
"9493",-1000
"9494",0
"9495",0
"9496",0
"9497",0
"9498",0
"9499",0
"9500",0
"9501",-1000
"9502",-1000
"9503",-1000
"9504",-1000
"9505",0
"9506",0
"9507",0
"9508",0
"9509",0
"9510",0
"9511",-1000
"9512",-1000
"9513",-1000
"9514",0
"9515",0
"9516",0
"9517",0
"9518",0
"9519",0
"9520",0
"9521",-1000
"9522",0
"9523",-1000
"9524",0
"9525",-1000
"9526",0
"9527",-1000
"9528",0
"9529",0
"9530",-1000
"9531",-1000
"9532",-1000
"9533",-1000
"9534",0
"9535",0
"9536",-1000
"9537",-1000
"9538",-1000
"9539",0
"9540",0
"9541",0
"9542",0
"9543",-1000
"9544",0
"9545",0
"9546",-1000
"9547",-1000
"9548",0
"9549",-1000
"9550",-1000
"9551",0
"9552",0
"9553",-1000
"9554",-1000
"9555",0
"9556",0
"9557",-1000
"9558",-1000
"9559",0
"9560",0
"9561",0
"9562",-1000
"9563",-1000
"9564",0
"9565",-1000
"9566",-1000
"9567",-1000
"9568",0
"9569",0
"9570",0
"9571",0
"9572",-1000
"9573",0
"9574",-1000
"9575",0
"9576",-1000
"9577",-1000
"9578",-1000
"9579",0
"9580",0
"9581",-1000
"9582",-1000
"9583",-1000
"9584",-1000
"9585",0
"9586",-1000
"9587",-1000
"9588",-1000
"9589",0
"9590",0
"9591",-1000
"9592",0
"9593",0
"9594",0
"9595",0
"9596",-1000
"9597",0
"9598",0
"9599",-1000
"9600",-1000
"9601",-1000
"9602",-1000
"9603",-1000
"9604",0
"9605",0
"9606",-1000
"9607",0
"9608",0
"9609",-1000
"9610",-1000
"9611",-1000
"9612",0
"9613",-1000
"9614",-1000
"9615",0
"9616",-1000
"9617",0
"9618",-1000
"9619",0
"9620",-1000
"9621",-1000
"9622",0
"9623",0
"9624",-1000
"9625",-1000
"9626",0
"9627",0
"9628",-1000
"9629",-1000
"9630",-1000
"9631",-1000
"9632",-1000
"9633",-1000
"9634",-1000
"9635",0
"9636",0
"9637",-1000
"9638",0
"9639",0
"9640",-1000
"9641",-1000
"9642",-1000
"9643",0
"9644",0
"9645",-1000
"9646",0
"9647",0
"9648",-1000
"9649",-1000
"9650",0
"9651",-1000
"9652",0
"9653",0
"9654",-1000
"9655",-1000
"9656",-1000
"9657",0
"9658",-1000
"9659",-1000
"9660",-1000
"9661",0
"9662",-1000
"9663",0
"9664",0
"9665",-1000
"9666",0
"9667",0
"9668",-1000
"9669",-1000
"9670",-1000
"9671",-1000
"9672",0
"9673",-1000
"9674",0
"9675",-1000
"9676",0
"9677",-1000
"9678",0
"9679",-1000
"9680",0
"9681",0
